wav	cont	flux	vhel
5932.9	5962.04296875	6192.771640998407	-441.4908329336127
5933.749999999999	5962.04296875	6079.563462559745	-398.60315202008934
5934.5999999999985	5962.04296875	6013.542219861923	-355.7154711065659
5935.449999999999	5962.04296875	6017.746680828465	-312.8277901929966
5936.299999999999	5962.04296875	6002.27668613914	-269.9401092794273
5937.149999999999	5962.04296875	5997.095061072756	-227.05242836590386
5937.999999999999	5962.04296875	6014.904938927244	-184.16474745233455
5938.849999999999	5962.04296875	6018.17843866171	-141.27706653876524
5939.699999999999	5962.04296875	6059.823154540627	-98.38938562524183
5940.549999999998	5962.04296875	6142.000531067446	-55.50170471171841
5941.399999999999	5962.04296875	6189.553903345725	-12.61402379814911
5942.249999999999	5962.04296875	6166.665427509293	30.273657115420196
5943.099999999999	5962.04296875	6114.791290493893	73.16133802898949
5943.949999999999	5962.04296875	6036.275624004248	116.04901894251292
5944.799999999999	5962.04296875	5993.804036112586	158.9366998560822
5945.649999999999	5962.04296875	6011.375464684015	201.82438076960565
5946.499999999999	5962.04296875	5993.019649495486	244.71206168317497
5947.3499999999985	5962.04296875	5959.317578332449	287.5997425966984
5948.199999999999	5962.04296875	5979.828465215082	330.48742351026766
5949.049999999999	5962.04296875	5964.436537440255	373.375104423837
5949.9	5962.04296875	5944.537440254912	416.2627853374063
