wav	cont	flux	vhel
4872.95	7509.9248046875	7591.480699948534	-498.90959146362906
4873.799999999998	7509.9248046875	7575.045805455481	-446.703121841158
4874.649999999999	7509.9248046875	7590.382398353062	-394.4966522185752
4875.499999999999	7509.9248046875	7539.7328872877	-342.2901825959924
4876.349999999999	7509.9248046875	7506.444673185795	-290.0837129734096
4877.199999999999	7509.9248046875	7529.804426145136	-237.8772433508827
4878.049999999999	7509.9248046875	7517.945445187854	-185.6707737282999
4878.899999999999	7509.9248046875	7773.626865671642	-133.46430410577298
4879.749999999999	7509.9248046875	8611.682449819866	-81.2578344831902
4880.5999999999985	7509.9248046875	9636.165723108596	-29.05136486066326
4881.449999999999	7509.9248046875	9920.362326299537	23.155104761919524
4882.299999999999	7509.9248046875	9218.835820895523	75.36157438450232
4883.15	7509.9248046875	8095.584662892435	127.5680440070851
4884.0	7509.9248046875	7556.256819351518	179.77451362966787
4884.8499999999985	7509.9248046875	7448.162635100361	231.98098325213894
4885.699999999999	7509.9248046875	7374.993309315491	284.18745287472177
4886.549999999999	7509.9248046875	7371.432321152856	336.3939224973045
4887.4	7509.9248046875	7417.002573340195	388.6003921198873
4888.249999999999	7509.9248046875	7440.981471950592	440.80686174241424
4889.099999999999	7509.9248046875	7553.3448275862065	493.013331364997
