wav	cont	flux	vhel
6493.05	5365.1708984375	5385.3149229952205	-385.03507310730555
6493.899999999999	5365.1708984375	5340.817312798726	-345.8398860245905
6494.749999999999	5365.1708984375	5337.517790759426	-306.64469894179155
6495.599999999999	5365.1708984375	5375.737652681891	-267.44951185899265
6496.45	5365.1708984375	5386.400424853957	-228.25432477619367
6497.299999999999	5365.1708984375	5432.08497079129	-189.05913769343667
6498.15	5365.1708984375	5440.947424322889	-149.86395061063772
6499.0	5365.1708984375	5465.327668613914	-110.66876352783876
6499.849999999999	5365.1708984375	5441.575677110993	-71.47357644508176
6500.699999999999	5365.1708984375	5467.087626128518	-32.278389362324745
6501.549999999999	5365.1708984375	5462.2660647902285	6.916797720474196
6502.4	5365.1708984375	5473.404142326075	46.11198480327314
6503.25	5365.1708984375	5421.385554965481	85.30717188607208
6504.1	5365.1708984375	5421.207647371216	124.50235896887104
6504.949999999999	5365.1708984375	5416.150292087095	163.6975460515861
6505.799999999999	5365.1708984375	5475.323420074349	202.89273313438505
6506.65	5365.1708984375	5481.584705257567	242.087920217184
6507.5	5365.1708984375	5414.0233669676045	281.28310729998293
6508.349999999999	5365.1708984375	5422.500265533723	320.47829438273993
6509.2	5365.1708984375	5479.156664896442	359.6734814655389
6510.049999999999	5365.1708984375	5495.66224110462	398.8686685482959
