vhel	wav	cont	flux
-285.9616939723159	8389.4	1796.677490234375	1830.521645021645
-255.61619586045003	8390.249999999998	1796.677490234375	2010.2180735930735
-225.27069774851918	8391.099999999999	1796.677490234375	2897.7635281385283
-194.92519963658836	8391.949999999999	1796.677490234375	4591.566378066378
-164.57970152465754	8392.8	1796.677490234375	5484.697691197691
-134.2342034127267	8393.65	1796.677490234375	4640.007575757576
-103.88870530086082	8394.499999999998	1796.677490234375	2922.7617243867244
-73.54320718893	8395.349999999999	1796.677490234375	2002.8349567099567
-43.19770907699917	8396.199999999999	1796.677490234375	1933.3443362193361
-12.852210965068336	8397.05	1796.677490234375	2267.808982683983
17.493287146797552	8397.899999999998	1796.677490234375	2688.6403318903317
47.838785258728386	8398.749999999998	1796.677490234375	2735.843434343434
78.18428337065922	8399.599999999999	1796.677490234375	2376.313852813853
108.52978148259002	8400.449999999999	1796.677490234375	1961.5376984126983
138.87527959445595	8401.299999999997	1796.677490234375	1823.8041125541126
169.22077770638674	8402.149999999998	1796.677490234375	1802.277417027417
199.56627581831756	8402.999999999998	1796.677490234375	1792.4092712842712
229.91177393024842	8403.849999999999	1796.677490234375	1785.3378427128428
260.25727204217924	8404.699999999999	1796.677490234375	1800.417748917749
290.6027701541101	8405.55	1796.677490234375	1808.5450937950939
