flux	vhel	wav	cont
3077.62101910828	-308.52891786257504	7881.95	2988.16650390625
2994.3892427459305	-276.23217153461644	7882.799999999999	2988.16650390625
2963.5728945506016	-243.93542520665778	7883.649999999999	2988.16650390625
2963.898266100495	-211.63867887866462	7884.499999999999	2988.16650390625
2953.6380042462847	-179.34193255067143	7885.349999999999	2988.16650390625
2968.567940552017	-147.04518622271286	7886.199999999999	2988.16650390625
2998.7993630573246	-114.74843989471967	7887.049999999999	2988.16650390625
3125.817409766454	-82.45169356672652	7887.9	2988.16650390625
3380.0905874026894	-50.15494723873334	7888.75	2988.16650390625
3647.289101203114	-17.858200910809284	7889.5999999999985	2988.16650390625
3647.5092002830856	14.438545417183885	7890.449999999999	2988.16650390625
3405.2027600849256	46.73529174517706	7891.299999999999	2988.16650390625
3117.576079263977	79.03203807317021	7892.15	2988.16650390625
2972.3605803255487	111.32878440116339	7893.0	2988.16650390625
2946.434890304317	143.625530729122	7893.849999999999	2988.16650390625
2945.975583864119	175.9222770570806	7894.699999999999	2988.16650390625
2950.2873319179052	208.21902338507377	7895.549999999999	2988.16650390625
2975.6797593772117	240.51576971306696	7896.4	2988.16650390625
2997.1355272469923	272.81251604102556	7897.249999999999	2988.16650390625
2972.438075017693	305.1092623690187	7898.099999999999	2988.16650390625
