wav	cont	flux	vhel
6250.799999999999	5582.236328125	5613.622942113649	-419.54736947650275
6251.65	5582.236328125	5610.537971322358	-378.83786444737785
6252.499999999999	5582.236328125	5585.719065321296	-338.12835941829655
6253.3499999999985	5582.236328125	5570.734997344663	-297.4188543892152
6254.199999999999	5582.236328125	5589.49707912905	-256.7093493600903
6255.049999999999	5582.236328125	5568.15454062666	-215.9998443309654
6255.899999999999	5582.236328125	5619.79394583112	-175.2903393018841
6256.749999999999	5582.236328125	5702.002124269782	-134.58083427275918
6257.5999999999985	5582.236328125	5662.929899097186	-93.87132924367786
6258.449999999999	5582.236328125	5650.866171003718	-53.161824214552965
6259.299999999998	5582.236328125	5642.916622411046	-12.452319185471623
6260.149999999999	5582.236328125	5624.648433351035	28.25718584365327
6260.999999999999	5582.236328125	5606.3956452469465	68.96669087277817
6261.849999999999	5582.236328125	5603.022304832713	109.67619590190306
6262.7	5582.236328125	5581.522570366436	150.38570093102797
6263.549999999998	5582.236328125	5597.61550716941	191.09520596006573
6264.399999999999	5582.236328125	5618.22039298991	231.80471098919062
6265.249999999999	5582.236328125	5581.6691449814125	272.51421601831555
6266.099999999999	5582.236328125	5573.312798725438	313.22372104744045
6266.949999999999	5582.236328125	5590.2177376526815	353.93322607652175
6267.799999999999	5582.236328125	5583.739776951673	394.64273110564665
