vhel	wav	cont	flux
-314.22624879007776	8425.099999999999	2022.2425537109375	1878.3506493506493
-284.01218640641025	8425.949999999999	2022.2425537109375	1856.186507936508
-253.79812402274268	8426.8	2022.2425537109375	1871.748015873016
-223.58406163913983	8427.649999999998	2022.2425537109375	2026.853354978355
-193.36999925547227	8428.499999999998	2022.2425537109375	2478.0753968253966
-163.15593687180473	8429.349999999999	2022.2425537109375	2800.6796536796537
-132.9418744881372	8430.199999999999	2022.2425537109375	2624.1987734487734
-102.72781210446965	8431.05	2022.2425537109375	2135.9505772005773
-72.51374972080211	8431.9	2022.2425537109375	1895.5999278499278
-42.29968733719922	8432.749999999998	2022.2425537109375	1902.1859668109669
-12.085624953531674	8433.599999999999	2022.2425537109375	1937.8470418470417
18.128437430135868	8434.449999999999	2022.2425537109375	1960.968253968254
48.34249981380341	8435.3	2022.2425537109375	1993.5366161616162
78.55656219747095	8436.15	2022.2425537109375	2402.4188311688313
108.77062458113849	8437.0	2022.2425537109375	4102.94191919192
138.9846869647414	8437.849999999999	2022.2425537109375	6253.354978354978
169.19874934840894	8438.699999999999	2022.2425537109375	6552.856421356421
199.41281173207645	8439.55	2022.2425537109375	4685.331529581529
229.62687411567936	8440.399999999998	2022.2425537109375	2639.900432900433
259.8409364993469	8441.249999999998	2022.2425537109375	1930.8459595959596
290.05499888301443	8442.099999999999	2022.2425537109375	1858.455266955267
