flux	vhel	wav	cont
7072.303239511418	-443.6064780316632	5425.449999999999	7086.61328125
7112.424853956452	-396.7077832149181	5426.299999999998	7086.61328125
7097.900690387679	-349.8090883981228	5427.149999999999	7086.61328125
7090.422198619224	-302.9103935813777	5427.999999999998	7086.61328125
7095.549123738715	-256.0116987645824	5428.8499999999985	7086.61328125
7062.824216675518	-209.11300394783729	5429.699999999998	7086.61328125
7059.268720127457	-162.21430913104197	5430.549999999998	7086.61328125
7093.198619224641	-115.31561431424669	5431.399999999999	7086.61328125
7119.672331386086	-68.4169194974514	5432.249999999999	7086.61328125
7152.643653744026	-21.51822468075647	5433.099999999998	7086.61328125
7143.680828465215	25.380470136038824	5433.949999999998	7086.61328125
7080.327137546468	72.27916495283412	5434.799999999998	7086.61328125
7057.719065321296	119.1778597696294	5435.649999999999	7086.61328125
7074.156664896442	166.0765545864247	5436.499999999999	7086.61328125
7056.147636749867	212.9752494031698	5437.3499999999985	7086.61328125
7064.736059479554	259.8739442199651	5438.199999999999	7086.61328125
7096.294211364843	306.77263903671025	5439.049999999998	7086.61328125
7071.35687732342	353.67133385350553	5439.899999999999	7086.61328125
7067.886351566649	400.5700286702507	5440.749999999998	7086.61328125
7084.322889006904	447.46872348704596	5441.5999999999985	7086.61328125
