wav	cont	flux	vhel
5543.5999999999985	6830.26416015625	6843.098778544875	-450.8806859392433
5544.449999999998	6830.26416015625	6846.024960169942	-404.98265204127296
5545.299999999998	6830.26416015625	6823.686139139671	-359.08461814325346
5546.149999999999	6830.26416015625	6817.455124800849	-313.1865842452341
5546.999999999998	6830.26416015625	6821.0568242166755	-267.2885503472637
5547.8499999999985	6830.26416015625	6815.46946362188	-221.39051644924427
5548.699999999999	6830.26416015625	6825.576208178439	-175.4924825512248
5549.549999999999	6830.26416015625	6840.607010090282	-129.59444865320538
5550.399999999998	6830.26416015625	6849.8151885289435	-83.69641475528415
5551.249999999998	6830.26416015625	6875.953797132236	-37.7983808572647
5552.0999999999985	6830.26416015625	6896.063728093468	8.09965304075474
5552.949999999999	6830.26416015625	6868.1205523101435	53.99768693877419
5553.799999999998	6830.26416015625	6881.151354221986	99.89572083674453
5554.649999999999	6830.26416015625	6958.650026553372	145.79375473476395
5555.499999999998	6830.26416015625	6992.792883696229	191.6917886327343
5556.3499999999985	6830.26416015625	6950.844928305894	237.58982253075374
5557.199999999998	6830.26416015625	6868.882103027085	283.4878564287241
5558.049999999998	6830.26416015625	6813.654806160383	329.38589032674355
5558.899999999999	6830.26416015625	6795.786510886883	375.283924224763
5559.749999999999	6830.26416015625	6799.883696229421	421.1819581227824
5560.599999999998	6830.26416015625	6791.0398300584175	467.0799920207036
