wav	cont	flux	vhel
6158.999999999999	5680.02978515625	5706.628252788104	-425.7918485933852
6159.849999999999	5680.02978515625	5707.3637812002125	-384.47642949469963
6160.699999999999	5680.02978515625	5676.6850770047795	-343.16101039605826
6161.549999999999	5680.02978515625	5650.221455124801	-301.84559129737266
6162.399999999999	5680.02978515625	5659.252257036644	-260.5301721987313
6163.249999999999	5680.02978515625	5650.745087626128	-219.2147531000457
6164.0999999999985	5680.02978515625	5639.951141795008	-177.89933400140436
6164.949999999999	5680.02978515625	5681.764206054168	-136.58391490271873
6165.799999999999	5680.02978515625	5666.121083377589	-95.26849580403317
6166.65	5680.02978515625	5643.866171003718	-53.953076705347556
6167.499999999999	5680.02978515625	5688.070100902814	-12.637657606706176
6168.3499999999985	5680.02978515625	5697.006372809346	28.677761491935204
6169.199999999999	5680.02978515625	5662.5209771641	69.9931805906208
6170.049999999999	5680.02978515625	5674.0573552841215	111.30859968930639
6170.899999999999	5680.02978515625	5678.3627190653215	152.62401878794776
6171.749999999999	5680.02978515625	5668.727562400425	193.93943788663336
6172.599999999999	5680.02978515625	5696.319702602231	235.25485698531895
6173.449999999999	5680.02978515625	5701.4275092936805	276.5702760839603
6174.299999999998	5680.02978515625	5681.967604885821	317.88569518260175
6175.149999999999	5680.02978515625	5673.534253850239	359.2011142812873
6175.999999999999	5680.02978515625	5675.101964949548	400.5165333799729
