wav	cont	flux	vhel
4922.249999999999	7286.3525390625	15970.374678332475	-501.6302156982603
4923.0999999999985	7286.3525390625	13531.910447761195	-449.9471025657512
4923.949999999999	7286.3525390625	9781.862068965518	-398.26398943318674
4924.799999999999	7286.3525390625	7947.061760164694	-346.58087630062226
4925.65	7286.3525390625	7520.687081832219	-294.8977631680578
4926.5	7286.3525390625	7376.895007720021	-243.21465003549335
4927.3499999999985	7286.3525390625	7347.190941842511	-191.53153690303947
4928.199999999999	7286.3525390625	7347.799794132784	-139.84842377047505
4929.049999999999	7286.3525390625	7416.411219763253	-88.16531063791058
4929.9	7286.3525390625	7620.99433865157	-36.48219750534612
4930.749999999999	7286.3525390625	7811.473494595985	15.200915627163033
4931.5999999999985	7286.3525390625	7796.0833762223365	66.88402875967219
4932.449999999999	7286.3525390625	7605.680905815749	118.56714189223665
4933.299999999999	7286.3525390625	7397.899639732373	170.2502550248011
4934.149999999999	7286.3525390625	7309.647967061245	221.93336815731027
4934.999999999999	7286.3525390625	7313.055069480185	273.61648128987474
4935.849999999999	7286.3525390625	7317.468862583633	325.2995944224392
4936.7	7286.3525390625	7284.628924343799	376.9827075550036
4937.549999999998	7286.3525390625	7282.295419454452	428.66582068745754
4938.399999999999	7286.3525390625	7274.20895522388	480.34893382002195
4939.249999999999	7286.3525390625	7273.155944415852	532.0320469525865
