wav	cont	flux	vhel
5631.999999999998	6585.509765625	6624.078597981944	-443.60183833906825
5632.8499999999985	6585.509765625	6601.8937865108865	-398.4231224765823
5633.699999999999	6585.509765625	6596.75092936803	-353.24440661409636
5634.549999999999	6585.509765625	6596.903345724907	-308.0656907516104
5635.399999999998	6585.509765625	6583.64790228359	-262.8869748892212
5636.249999999998	6585.509765625	6579.932554434413	-217.70825902673528
5637.0999999999985	6585.509765625	6589.155602761551	-172.52954316424933
5637.949999999999	6585.509765625	6574.785979819437	-127.3508273017634
5638.799999999999	6585.509765625	6591.767923526288	-82.17211143927746
5639.649999999999	6585.509765625	6617.394052044609	-36.99339557683987
5640.499999999998	6585.509765625	6605.279341476367	8.185320285597713
5641.3499999999985	6585.509765625	6586.889537971322	53.36403614808365
5642.199999999998	6585.509765625	6578.667551779076	98.54275201052124
5643.049999999998	6585.509765625	6560.909187466808	143.72146787300716
5643.899999999999	6585.509765625	6564.167817312798	188.9001837354931
5644.749999999999	6585.509765625	6589.711099309612	234.07889959797902
5645.599999999998	6585.509765625	6575.026553372279	279.2576154603683
5646.449999999998	6585.509765625	6503.058948486458	324.43633132285424
5647.299999999998	6585.509765625	6585.708443972385	369.61504718534013
5648.149999999999	6585.509765625	6573.4790228359	414.7937630478261
5648.999999999999	6585.509765625	6552.268189060011	459.97247891031196
