flux	vhel	wav	cont
9448.16994158258	-532.8285013879768	4794.749999999999	9386.5947265625
9397.710037174722	-479.77658312870216	4795.5999999999985	9386.5947265625
9447.497610196495	-426.7246648693708	4796.449999999999	9386.5947265625
9411.167286245352	-373.67274661003944	4797.299999999999	9386.5947265625
9360.354753053638	-320.62082835070805	4798.15	9386.5947265625
9410.747742963356	-267.56891009137667	4799.0	9386.5947265625
9386.485395645246	-214.51699183215882	4799.8499999999985	9386.5947265625
9375.10780669145	-161.46507357282744	4800.699999999999	9386.5947265625
9487.461497610197	-108.41315531349606	4801.549999999999	9386.5947265625
9511.332979288369	-55.3612370541647	4802.4	9386.5947265625
9499.808815719596	-2.3093187948900793	4803.249999999999	9386.5947265625
9493.535847052575	50.7425994644413	4804.099999999999	9386.5947265625
9405.893786510887	103.79451772371591	4804.949999999999	9386.5947265625
9347.684545937334	156.8464359830473	4805.799999999999	9386.5947265625
9393.49442379182	209.89835424232191	4806.649999999999	9386.5947265625
9335.278810408921	262.9502725016533	4807.499999999999	9386.5947265625
9318.108337758895	316.00219076098466	4808.349999999999	9386.5947265625
9389.193839617632	369.05410902031605	4809.2	9386.5947265625
9352.912373871482	422.1060272795339	4810.049999999998	9386.5947265625
9345.391396707382	475.15794553886525	4810.899999999999	9386.5947265625
9395.45512480085	528.2098637981966	4811.749999999999	9386.5947265625
