flux	vhel	wav	cont
2257023.445887446	-503.86994803104653	5007.249999999999	5506.14453125
1538009.673881674	-453.06455588080786	5008.099999999999	5506.14453125
571763.9018759019	-402.2591637306236	5008.949999999999	5506.14453125
115947.42857142857	-351.45377158038497	5009.799999999999	5506.14453125
26079.108225108226	-300.6483794301463	5010.65	5506.14453125
13062.810966810966	-249.84298728001633	5011.499999999998	5506.14453125
10179.621212121212	-199.03759512977769	5012.3499999999985	5506.14453125
9429.899711399712	-148.23220297953904	5013.199999999999	5506.14453125
12391.167388167389	-97.42681082930038	5014.049999999999	5506.14453125
19404.41702741703	-46.62141867906172	5014.9	5506.14453125
23676.88023088023	4.1839734711225764	5015.749999999999	5506.14453125
20628.502164502166	54.989365621306874	5016.5999999999985	5506.14453125
12805.194805194806	105.79475777154552	5017.449999999999	5506.14453125
7487.841991341991	156.60014992178418	5018.299999999999	5506.14453125
6018.473304473305	207.40554207196848	5019.149999999999	5506.14453125
5727.007936507936	258.21093422220713	5019.999999999999	5506.14453125
5602.268759018759	309.0163263724458	5020.849999999999	5506.14453125
5553.140331890332	359.8217185226845	5021.7	5506.14453125
5498.62950937951	410.6271106728144	5022.549999999998	5506.14453125
5443.395743145743	461.432502823053	5023.399999999999	5506.14453125
5433.287878787879	512.2378949732916	5024.249999999999	5506.14453125
