vhel	wav	cont	flux
-280.4349329281403	8768.5	1831.1160888671875	2160.9282106782107
-251.40086557259264	8769.35	1831.1160888671875	1943.7766955266954
-222.3667982170449	8770.2	1831.1160888671875	1894.9390331890331
-193.33273086155933	8771.05	1831.1160888671875	1852.9152236652237
-164.29866350601165	8771.9	1831.1160888671875	1833.1800144300144
-135.26459615046394	8772.75	1831.1160888671875	1844.1636002886003
-106.23052879497837	8773.599999999999	1831.1160888671875	1883.987012987013
-77.19646143943066	8774.449999999999	1831.1160888671875	2052.4978354978357
-48.16239408388296	8775.3	1831.1160888671875	2340.196608946609
-19.128326728335253	8776.15	1831.1160888671875	2777.5472582972584
9.905740627212447	8777.0	1831.1160888671875	3151.538961038961
38.939807982698014	8777.849999999999	1831.1160888671875	3051.0598845598847
67.97387533824572	8778.699999999999	1831.1160888671875	2493.1744227994227
97.00794269379342	8779.55	1831.1160888671875	1972.2169913419914
126.04201004934112	8780.4	1831.1160888671875	1848.9170274170274
155.0760774048267	8781.249999999998	1831.1160888671875	1844.6075036075035
184.1101447603744	8782.099999999999	1831.1160888671875	1825.1497113997114
213.1442121159221	8782.949999999999	1831.1160888671875	1830.593795093795
242.17827947146978	8783.8	1831.1160888671875	1839.174963924964
271.21234682695535	8784.649999999998	1831.1160888671875	1829.532647907648
