flux	vhel	wav	cont
3799.5488322717624	-412.44445572689	6024.699999999999	3801.18359375
3805.0541401273886	-370.2061680922411	6025.549999999998	3801.18359375
3795.335102618542	-327.9678804575471	6026.399999999999	3801.18359375
3802.2714083510264	-285.7295928228531	6027.249999999999	3801.18359375
3802.9055201698516	-243.49130518815906	6028.099999999999	3801.18359375
3802.2523000707715	-201.253017553465	6028.95	3801.18359375
3812.6422505307855	-159.01472991886138	6029.799999999998	3801.18359375
3815.110049539986	-116.77644228416736	6030.649999999999	3801.18359375
3812.0774946921442	-74.53815464947333	6031.499999999999	3801.18359375
3832.153573956122	-32.29986701482451	6032.3499999999985	3801.18359375
3821.1196036801134	9.93842061986952	6033.199999999999	3801.18359375
3818.5208775654637	52.17670825456354	6034.049999999999	3801.18359375
3819.1956829440905	94.41499588925755	6034.9	3801.18359375
3811.1390658174096	136.6532835238612	6035.749999999998	3801.18359375
3802.3895966029722	178.89157115855522	6036.5999999999985	3801.18359375
3805.371196036801	221.12985879324927	6037.449999999999	3801.18359375
3802.238499646143	263.3681464279433	6038.299999999999	3801.18359375
3793.8474876150035	305.60643406263733	6039.15	3801.18359375
3802.3722576079263	347.84472169728616	6039.999999999999	3801.18359375
3802.7133757961783	390.08300933193493	6040.8499999999985	3801.18359375
3792.6206652512383	432.321296966629	6041.699999999999	3801.18359375
