wav	cont	flux	vhel
4746.299999999999	7749.27978515625	7857.413278435409	-537.8172651262392
4747.15	7749.27978515625	7795.864642305713	-484.22468888269134
4747.999999999999	7749.27978515625	7788.55223880597	-430.6321126392007
4748.849999999999	7749.27978515625	7842.907874420998	-377.03953639565276
4749.699999999999	7749.27978515625	7765.640761708698	-323.4469601521622
4750.549999999999	7749.27978515625	7778.700463201235	-269.85438390861424
4751.399999999999	7749.27978515625	7849.239835306227	-216.26180766512365
4752.249999999999	7749.27978515625	7838.300051466804	-162.66923142157572
4753.0999999999985	7749.27978515625	8104.309315491508	-109.0766551780851
4753.949999999999	7749.27978515625	8586.331960885229	-55.48407893453717
4754.799999999999	7749.27978515625	8766.445702521873	-1.891502690989229
4755.649999999999	7749.27978515625	8669.258878023675	51.70107355250137
4756.499999999999	7749.27978515625	8290.28512609367	105.29364979604931
4757.349999999999	7749.27978515625	7883.496654657746	158.88622603959726
4758.199999999999	7749.27978515625	7797.493051981472	212.47880228308784
4759.049999999999	7749.27978515625	7790.414822439527	266.0713785266358
4759.9	7749.27978515625	7686.512094698919	319.66395477018375
4760.749999999999	7749.27978515625	7712.466289243438	373.2565310136743
4761.599999999999	7749.27978515625	7722.532681420484	426.8491072572223
4762.449999999999	7749.27978515625	7636.386515697375	480.4416835007129
4763.299999999999	7749.27978515625	7684.512609366959	534.0342597442608
