flux	vhel	wav	cont
11853.244877049181	-379.3669993209792	6471.8	11755.3603515625
11704.876024590163	-340.04237134265145	6472.649999999999	11755.3603515625
11641.967213114754	-300.7177433642396	6473.499999999999	11755.3603515625
11737.484631147541	-261.3931153858277	6474.349999999999	11755.3603515625
11625.764344262296	-222.0684874074158	6475.2	11755.3603515625
11663.655737704918	-182.74385942904598	6476.049999999999	11755.3603515625
11823.84631147541	-143.41923145063413	6476.9	11755.3603515625
11594.10450819672	-104.09460347222222	6477.75	11755.3603515625
11558.037909836066	-64.7699754938524	6478.599999999999	11755.3603515625
11681.714139344262	-25.44534751548259	6479.449999999999	11755.3603515625
11649.353483606557	13.8792804629293	6480.299999999999	11755.3603515625
11489.110655737704	53.203908441341184	6481.15	11755.3603515625
11700.33299180328	92.52853641975308	6482.0	11755.3603515625
11633.434426229509	131.85316439816498	6482.85	11755.3603515625
11620.125	171.17779237649273	6483.699999999999	11755.3603515625
11752.027663934427	210.50242035490461	6484.549999999999	11755.3603515625
11707.964139344262	249.82704833331647	6485.4	11755.3603515625
11681.843237704918	289.15167631172835	6486.25	11755.3603515625
11812.014344262296	328.4763042900982	6487.099999999999	11755.3603515625
11737.881147540984	367.8009322685101	6487.95	11755.3603515625
11615.857581967213	407.1255602468799	6488.799999999999	11755.3603515625
