wav	cont	flux	vhel
5569.0999999999985	4222.6640625	4231.834041047417	-442.915413785152
5569.949999999999	4222.6640625	4235.736022646851	-397.2263237708963
5570.799999999999	4222.6640625	4231.537154989384	-351.53723375664055
5571.649999999998	4222.6640625	4220.059801840057	-305.8481437424826
5572.499999999998	4222.6640625	4225.058740268932	-260.15905372822687
5573.3499999999985	4222.6640625	4247.251238499646	-214.46996371397117
5574.199999999999	4222.6640625	4363.646850672329	-168.7808736997154
5575.049999999999	4222.6640625	4985.003538570418	-123.09178368545967
5575.899999999999	4222.6640625	6266.695682944091	-77.40269367125285
5576.749999999998	4222.6640625	7104.713375796178	-31.713603657046
5577.5999999999985	4222.6640625	6694.939136588818	13.975486357209729
5578.449999999998	4222.6640625	5408.536801132343	59.66457637141657
5579.299999999998	4222.6640625	4514.8089171974525	105.3536663856723
5580.149999999999	4222.6640625	4284.847487615004	151.04275639992804
5580.999999999999	4222.6640625	4251.894196744515	196.73184641418374
5581.849999999998	4222.6640625	4233.820240622788	242.4209364283417
5582.699999999998	4222.6640625	4228.9897381457895	288.1100264425974
5583.549999999998	4222.6640625	4233.531493276716	333.79911645685314
5584.399999999999	4222.6640625	4214.452229299363	379.48820647110887
5585.249999999999	4222.6640625	4201.047062986553	425.1772964853646
5586.0999999999985	4222.6640625	4186.394196744515	470.8663864995715
