wav	cont	flux	vhel
4985.999999999999	nan	9304.48858204992	-502.4182976952528
4986.8499999999985	nan	9513.459373340414	-451.3961288731919
4987.699999999999	nan	9471.39883165162	-400.37396005107644
4988.549999999999	nan	9264.635156664897	-349.3517912289609
4989.4	nan	9054.822092405735	-298.3296224068454
4990.25	nan	8954.693574083909	-247.30745358472987
4991.0999999999985	nan	9002.008497079129	-196.28528476272353
4991.949999999999	nan	9065.273499734467	-145.263115940608
4992.799999999999	nan	9099.553903345724	-94.2409471184925
4993.65	nan	9221.758895379713	-43.21877829637699
4994.499999999999	nan	9328.118959107807	7.803390525683931
4995.3499999999985	nan	9388.798725438131	58.82555934774485
4996.199999999999	nan	9482.866702071164	109.84772816986036
4997.049999999999	nan	9533.028146574616	160.86989699197588
4997.899999999999	nan	9621.58682952735	211.8920658140368
4998.749999999999	nan	9869.893786510887	262.91423463615234
4999.599999999999	nan	10342.133828996282	313.9364034582678
5000.45	nan	11213.636749867233	364.95857228038335
5001.299999999998	nan	12613.677110993096	415.98074110238963
5002.149999999999	nan	15077.328730748804	467.0029099245052
5002.999999999999	nan	23615.630377057885	518.0250787466207
